rep,gene,case_fun,case_syn,control_fun,control_syn,case_ratio,control_ratio,case_fun_w,control_fun_w,prox,prox_w
20,ZNF333,37,8,188,61,4.625,3.08196721311475,19.7564402810304,107.734200365779,0.314989649143051,0.433460017813136
21,ADGRE2,27,14,142,82,1.92857142857143,1.73170731707317,18.5142857142857,109.73529934269,0.762296988968371,1
21,ADGRE3,21,17,91,83,1.23529411764706,1.09638554216867,14.4,70.3233256351039,0.739949550125729,0.993098734769539
21,ADGRE5,53,10,101,75,5.3,1.34666666666667,36.3428571428571,78.0511636169835,6.848227205448e-05,0.000727724225485101
21,CLEC17A,11,6,61,29,1.83333333333333,2.10344827586207,7.54285714285714,47.1398116894653,0.805440133378329,0.754826000820999
21,DDX39A,15,9,54,56,1.66666666666667,0.964285714285714,10.2857142857143,41.7303251021496,0.231279668074939,0.435793567751072
21,DNAJB1,5,4,36,29,1.25,1.24137931034483,3.42857142857143,27.8202167347664,0.992284508597844,0.794164271046603
21,GIPC1,9,8,29,55,1.125,0.527272727272727,6.17142857142857,22.4107301474507,0.158627622830392,0.297988732079494
21,NDUFB7,2,7,11,34,0.285714285714286,0.323529411764706,1.37142857142857,8.50062178006751,0.885983319763612,0.64164079365267
21,PKN1,17,19,108,108,0.894736842105263,1,11.6571428571429,83.4606502042992,0.757550402807632,0.624366657129996
21,PTGER1,11,9,58,39,1.22222222222222,1.48717948717949,7.54285714285714,44.8214602949014,0.692472938063833,0.632369224229948
21,TECR,14,1,84,26,14,3.23076923076923,9.6,64.9138390477882,0.094601330989668,0.128687807269734
21,ZNF333,30,11,155,47,2.72727272727273,3.29787234042553,20.5714285714286,119.781488719133,0.629339543413148,0.484005725205606
22,ADGRE2,33,10,159,61,3.3,2.60655737704918,18.6555819477435,109.062814070352,0.540683829101505,0.889657498986029
22,ADGRE3,31,17,118,67,1.82352941176471,1.76119402985075,17.5249406175772,80.9396984924623,0.918042351847559,0.730063715732055
22,ADGRE5,41,12,148,72,3.41666666666667,2.05555555555556,23.1781472684086,101.517587939699,0.144217971403556,0.43171642219449
22,CLEC17A,6,5,32,24,1.2,1.33333333333333,3.39192399049881,21.9497487437186,0.873885239399321,0.603578985961576
22,DDX39A,10,5,61,30,2,2.03333333333333,5.65320665083135,41.8417085427136,0.977716315118684,0.826261850793462
22,DNAJB1,12,7,64,48,1.71428571428571,1.33333333333333,6.78384798099763,43.8994974874372,0.621342208240591,0.886282325715708
22,GIPC1,6,20,47,67,0.3,0.701492537313433,3.39192399049881,32.2386934673367,0.0764056697448932,0.051393135487387
22,NDUFB7,4,3,21,29,1.33333333333333,0.724137931034483,2.26128266033254,14.4045226130653,0.4514367365983,0.751001732097427
22,PKN1,29,13,140,81,2.23076923076923,1.72839506172839,16.3942992874109,96.0301507537689,0.475937754346727,0.942130664337981
22,PTGER1,10,6,57,49,1.66666666666667,1.16326530612245,5.65320665083135,39.0979899497487,0.510620311929009,0.721415653155261
22,TECR,17,10,33,42,1.7,0.785714285714286,9.6104513064133,22.6356783919598,0.0897360865453962,0.244980466605157
22,ZNF333,30,15,144,91,2,1.58241758241758,16.9596199524941,98.7738693467337,0.49159223106692,0.914895344192805
23,ADGRE2,22,13,125,75,1.69230769230769,1.66666666666667,12.2863961813842,75.3504672897196,0.967860176432591,0.857291538310418
23,ADGRE3,41,8,142,54,5.125,2.62962962962963,22.8973747016706,85.5981308411215,0.0936942971777609,0.172029986823635
23,ADGRE5,21,15,117,68,1.4,1.72058823529412,11.727923627685,70.5280373831776,0.579814711556475,0.528594728711771
23,CLEC17A,3,8,35,41,0.375,0.853658536585366,1.67541766109785,21.0981308411215,0.230475620185442,0.379672767975323
23,DDX39A,17,7,95,26,2.42857142857143,3.65384615384615,9.49403341288783,57.2663551401869,0.423251882198605,0.344840860036556
23,DNAJB1,15,7,58,49,2.14285714285714,1.18367346938776,8.37708830548926,34.9626168224299,0.222539372397372,0.405303389698463
23,GIPC1,16,1,79,14,16,5.64285714285714,8.93556085918854,47.6214953271028,0.268574995306222,0.328919652303719
23,NDUFB7,0,4,12,23,0,0.521739130434783,0,7.23364485981308,0.0763475809677973,0.159556117423731
23,PKN1,18,39,106,167,0.461538461538462,0.634730538922156,10.0525059665871,63.8971962616822,0.299344877524215,0.282222484078038
23,PTGER1,10,8,71,43,1.25,1.65116279069767,5.58472553699284,42.7990654205607,0.58854678417071,0.629567453884298
