Case-Fun (O),Case-Syn (O),Control-Fun (O),Control-Syn (O),Control-Fun (E),Control-Syn (E),Control-Fun (O-E),Control-Syn (O-E),Ratio-Case,Ratio-Control,P-Value
669,348,1289,751,1271.1,661.2,17.9000000000001,89.8000000000001,1.92241379310345,1.71637816245007,0.158038189435152
635,346,1199,699,1206.5,657.4,-7.5,41.6,1.83526011560694,1.71530758226037,0.409445936823401
685,310,1255,602,1301.5,589,-46.5,13,2.20967741935484,2.08471760797342,0.490484782938144
695,350,1223,722,1320.5,665,-97.5,57,1.98571428571429,1.69390581717452,0.0480141963787104
705,386,1285,660,1339.5,733.4,-54.5,-73.4,1.82642487046632,1.9469696969697,0.42116311069518
560,343,1268,656,1064,651.7,204,4.30000000000007,1.63265306122449,1.93292682926829,0.0442998367433945
658,357,1278,580,1250.2,678.3,27.8,-98.3,1.84313725490196,2.20344827586207,0.0310822228292431
717,413,1290,705,1362.3,784.7,-72.3,-79.6999999999999,1.73607748184019,1.82978723404255,0.497946771956373
699,280,1237,612,1328.1,532,-91.0999999999999,80,2.49642857142857,2.02124183006536,0.0138996672495722
719,336,1236,644,1366.1,638.4,-130.1,5.60000000000002,2.13988095238095,1.91925465838509,0.183803132253314
599,351,1168,652,1138.1,666.9,29.9000000000001,-14.9,1.70655270655271,1.79141104294479,0.559569997787505
619,410,1232,722,1176.1,779,55.9000000000001,-57,1.50975609756098,1.70637119113573,0.121981116554175
652,325,1239,702,1238.8,617.5,0.200000000000045,84.5,2.00615384615385,1.76495726495727,0.1205656539459
634,325,1264,558,1204.6,617.5,59.4000000000001,-59.5,1.95076923076923,2.26523297491039,0.0796386635274498
617,390,1225,728,1172.3,741,52.7000000000001,-13,1.58205128205128,1.68269230769231,0.440186853190902
663,310,1253,692,1259.7,589,-6.70000000000005,103,2.13870967741935,1.8106936416185,0.0454613428832298
630,379,1265,690,1197,720.1,68,-30.1,1.6622691292876,1.83333333333333,0.223727657017062
727,354,1295,669,1381.3,672.6,-86.3,-3.60000000000002,2.05367231638418,1.93572496263079,0.461585976671591
677,331,1333,627,1286.3,628.9,46.7,-1.89999999999998,2.04531722054381,2.12599681020734,0.640252081265748
676,303,1227,685,1284.4,575.7,-57.3999999999999,109.3,2.23102310231023,1.79124087591241,0.00861630042994241
700,327,1280,691,1330,621.3,-50,69.7000000000001,2.14067278287462,1.85238784370478,0.0766708284800191
629,360,1357,681,1195.1,684,161.9,-3,1.74722222222222,1.99265785609398,0.105638945047366
668,269,1183,643,1269.2,511.1,-86.2000000000001,131.9,2.48327137546468,1.8398133748056,0.000532946709942895
576,323,1191,703,1094.4,613.7,96.6000000000001,89.3000000000001,1.78328173374613,1.69416785206259,0.542413728341022
609,358,1205,669,1157.1,680.2,47.9000000000001,-11.1999999999999,1.70111731843575,1.80119581464873,0.487212195366923
664,353,1265,669,1261.6,670.7,3.40000000000009,-1.69999999999993,1.88101983002833,1.89088191330344,0.94877533184655
667,396,1263,644,1267.3,752.4,-4.29999999999995,-108.4,1.68434343434343,1.9611801242236,0.0569585718554075
697,337,1245,672,1324.3,640.3,-79.3,31.7000000000001,2.06824925816024,1.85267857142857,0.177622780190904
673,421,1281,684,1278.7,799.9,2.29999999999995,-115.9,1.59857482185273,1.87280701754386,0.0430295705007208
656,396,1216,688,1246.4,752.4,-30.3999999999999,-64.4,1.65656565656566,1.76744186046512,0.415651645778551
658,330,1252,623,1250.2,627,1.79999999999995,-4,1.99393939393939,2.00963081861958,0.925118373686837
722,322,1251,744,1371.8,611.8,-120.8,132.2,2.24223602484472,1.68145161290323,0.000375597879342973
719,359,1275,681,1366.1,682.1,-91.0999999999999,-1.10000000000002,2.00278551532033,1.87224669603524,0.400045515854341
607,393,1234,616,1153.3,746.7,80.7000000000001,-130.7,1.54452926208651,2.00324675324675,0.00143463386413638
676,342,1342,625,1284.4,649.8,57.6000000000001,-24.8,1.9766081871345,2.1472,0.314257917256698
658,344,1253,618,1250.2,653.6,2.79999999999995,-35.6,1.91279069767442,2.02750809061489,0.481762968240212
666,402,1341,704,1265.4,763.8,75.6000000000001,-59.8,1.65671641791045,1.90482954545455,0.0757614417251023
651,343,1229,675,1236.9,651.7,-7.89999999999986,23.3000000000001,1.89795918367347,1.82074074074074,0.612836524826973
662,352,1336,697,1257.8,668.8,78.2000000000001,28.2,1.88068181818182,1.9167862266858,0.814087426708058
640,328,1281,629,1216,623.2,65,5.80000000000007,1.95121951219512,2.03656597774245,0.608669171523551
648,347,1244,641,1231.2,659.3,12.8,-18.3,1.86743515850144,1.94071762870515,0.640580364947522
742,363,1292,645,1409.8,689.7,-117.8,-44.6999999999999,2.04407713498623,2.0031007751938,0.800518504876527
667,370,1315,729,1267.3,703,47.7000000000001,26,1.8027027027027,1.80384087791495,0.993672459108062
671,384,1269,680,1274.9,729.6,-5.89999999999986,-49.5999999999999,1.74739583333333,1.86617647058824,0.409717917544569
606,372,1194,679,1151.4,706.8,42.6000000000001,-27.8,1.62903225806452,1.75846833578792,0.348854550733254
724,385,1291,635,1375.6,731.5,-84.5999999999999,-96.5,1.88051948051948,2.03307086614173,0.327315588566071
698,427,1317,702,1326.2,811.3,-9.20000000000005,-109.3,1.63466042154567,1.87606837606838,0.0747609633237483
628,392,1268,687,1193.2,744.8,74.8,-57.8,1.60204081632653,1.84570596797671,0.0769421866929306
703,315,1260,665,1335.7,598.5,-75.7000000000001,66.5,2.23174603174603,1.89473684210526,0.047882476319347
626,337,1256,709,1189.4,640.3,66.6000000000001,68.7000000000001,1.85756676557864,1.77150916784203,0.563986120096646
665,336,1203,673,1263.5,638.4,-60.5,34.6,1.97916666666667,1.78751857355126,0.215881077025737
665,342,1239,649,1263.5,649.8,-24.5,-0.799999999999955,1.94444444444444,1.90909090909091,0.823549243477071
620,404,1268,664,1178,767.6,90,-103.6,1.53465346534653,1.90963855421687,0.00631911850184987
689,377,1260,705,1309.1,716.3,-49.0999999999999,-11.3,1.82758620689655,1.78723404255319,0.778688944888903
724,456,1269,796,1375.6,866.4,-106.6,-70.4,1.58771929824561,1.59422110552764,0.956522045832383
690,430,1193,633,1311,817,-118,-184,1.6046511627907,1.88467614533965,0.0412071735780849
596,350,1254,586,1132.4,665,121.6,-79,1.70285714285714,2.13993174061433,0.00661509993046168
665,356,1243,707,1263.5,676.4,-20.5,30.6,1.86797752808989,1.75813295615276,0.452886297168549
644,343,1258,757,1223.6,651.7,34.4000000000001,105.3,1.87755102040816,1.66182298546896,0.131678713446418
681,399,1267,660,1293.9,758.1,-26.8999999999999,-98.0999999999999,1.70676691729323,1.91969696969697,0.138419557123423
702,338,1270,569,1333.8,642.2,-63.8,-73.1999999999999,2.07692307692308,2.23198594024605,0.387520228953883
659,379,1269,590,1252.1,720.1,16.9000000000001,-130.1,1.73878627968338,2.15084745762712,0.00920815098142719
652,306,1241,586,1238.8,581.4,2.20000000000005,4.60000000000002,2.13071895424837,2.11774744027304,0.943071030481071
608,388,1211,664,1155.2,737.2,55.8,-73.1999999999999,1.56701030927835,1.82379518072289,0.0612658460752179
700,410,1182,707,1330,779,-148,-72,1.70731707317073,1.67185289957567,0.788540279628969
679,406,1347,700,1290.1,771.4,56.9000000000001,-71.4,1.67241379310345,1.92428571428571,0.0730974698610014
686,335,1225,678,1303.4,636.5,-78.3999999999999,41.5,2.04776119402985,1.80678466076696,0.126217382770384
700,357,1195,665,1330,678.3,-135,-13.3,1.96078431372549,1.79699248120301,0.281197698940248
661,360,1247,692,1255.9,684,-8.89999999999986,8,1.83611111111111,1.80202312138728,0.81666583653236
690,365,1218,638,1311,693.5,-93,-55.5,1.89041095890411,1.90909090909091,0.903512220274409
657,412,1316,665,1248.3,782.8,67.7000000000001,-117.8,1.59466019417476,1.97894736842105,0.00626873035390812
705,337,1175,602,1339.5,640.3,-164.5,-38.3,2.0919881305638,1.95182724252492,0.403200625426448
645,339,1234,663,1225.5,644.1,8.5,18.9,1.90265486725664,1.86123680241327,0.78975761688088
705,392,1218,659,1339.5,744.8,-121.5,-85.8,1.7984693877551,1.84825493171472,0.7310781054795
636,338,1220,606,1208.4,642.2,11.6000000000001,-36.1999999999999,1.88165680473373,2.01320132013201,0.419780825233474
636,398,1274,632,1208.4,756.2,65.6000000000001,-124.2,1.59798994974874,2.01582278481013,0.00390948817281796
668,363,1224,660,1269.2,689.7,-45.2000000000001,-29.6999999999999,1.84022038567493,1.85454545454545,0.923874668918204
653,408,1249,710,1240.7,775.2,8.29999999999996,-65.1999999999999,1.60049019607843,1.75915492957747,0.23011775531819
